Cueanexo,Nombre,id_departamento,Nivel inicial - Jardín maternal,Nivel inicial - Jardín de infantes,Primario,Secundario
260070205,UEM-ES N° 99 COSTA DE LEPA,26014,,,,1.0
260070206,UEM-ES N° 113 CERRO CENTINELA,26035,,,,1.0
260070207,UEM-ES N° 114 LAGO ROSARIO,26035,,,,1.0
260070208,UEM-ES N° 129 ALDEA EPULEF,26056,,,,1.0
260070209,UEM-ES N° 134 PASO DEL SAPO,26056,,,,1.0
260070210,UEM-ES N° 188 RIO PERCEY,26035,,,,1.0
260070211,UEM-ES N° 208 SIERRA COLORADA,26035,,,,1.0
260070212,UEM-ES N° 107 NAHUEL PAN,26035,,,,1.0
260070300,ESCUELA SECUNDARIA RURAL Nº 7709,26014,,,,1.0
260070301,UEM-ES N° 59 FOFO CAHUEL,26014,,,,1.0
260070303,UEM-ES N° 67 ÑORQUINCO SUR,26014,,,,1.0
260070400,ESCUELA  CACIQUE INACAYAL,26035,,,,
260070500,CENTRO DE ESTUDIOS COSMETOLÓGICO MADRYN,26007,,,,
260070600,PATAGONIA REBELDE RURAL Nº 7710,26007,,,,1.0
260070700,ESCUELA DE NIVEL INICIAL Nº 473,26028,1.0,1.0,,
260070800,ESCUELA DE NIVEL INICIAL Nº 474,26021,,1.0,,
260070900,MUNDO DISPARATADO,26035,1.0,1.0,,
260071200,MAMÁ PATA,26077,1.0,1.0,,
260071300,CASA ESTUDIANTIL Nº 3018,26035,,,,
260071500,HAKUNA MATATA,26021,1.0,1.0,,
260071600,JARDÍN MATERNAL MUNICIPAL Nº 2417,26014,1.0,,,
260071800,ESCUELA DE FORMACIÓN INTEGRAL (C.O.S.E) Nº 7713,26077,,,,1.0
260071900,COLEGIO SECUNDARIO RURAL Nº 7711,26049,,,,1.0
260072000,COLEGIO SECUNDARIO RURAL N° 7712,26077,,,,1.0
260072001,UEM-ES N° 62 YALA LAUBAT,26049,,,,1.0
260072002,UEM-ES N° 92 SEPAUCAL,26105,,,,1.0
260072004,UEM-ES N° 117 LAGUNITA SALADA,26049,,,,1.0
260072005,UEM-ES N° 128 BLANCUNTRE,26049,,,,1.0
260072006,UEM-ES N° 212 EL ESCORIAL,26049,,,,1.0
260072007,UEM-ES N° 55 TREORCKY,26042,,,,1.0
260072008,UEM-ES N° 64 LOMA GRANDE,26077,,,,1.0
260072009,UEM-ES N° 78 PUENTE HENDRE,26077,,,,1.0
260072100,COLEGIO SECUNDARIO RURAL Nº 7714 DE ESQUEL,26035,,,,
260072200,ESCUELA Nº 221,26021,,,1.0,
260072300,ESCUELA PROVINCIAL Nº 7715 DR. NÉSTOR CARLOS KIRCHNER,26021,,,,1.0
260072400,JARDÍN MATERNAL MUNICIPAL Nº 2418,26035,1.0,,,
260072600,ESCUELA DE NIVEL INICIAL Nº 475,26007,,1.0,,
260072700,ESCUELA DE NIVEL INICIAL Nº 476,26014,,1.0,,
260072800,ESCUELA DE NIVEL INICIAL Nº 477,26070,1.0,1.0,,
260073100,COLEGIO Nº 7716,26077,,,,1.0
260073200,COLEGIO Nº 7717,26021,,,,1.0
260073300,ESCUELA DE NIVEL INICIAL Nº 478,26035,,1.0,,
260073400,ESCUELA PROVINCIAL Nº 222,26007,,,1.0,
260073700,MARTIN FIERRO Nº 7718,26077,,,,1.0
260073800,COLEGIO Nº 7719,26014,,,,1.0
260073900,ESCUELA WALDORF CRISOL DE MICAEL,26014,,1.0,1.0,
260074000,ESCUELA DE NIVEL INICIAL Nº 479,26077,,1.0,,
260074100,ESCUELA Nº 223,26014,,,1.0,
260074200,PASTOR ROBERTO EDUARDO ALONSO,26021,,1.0,,
260074400,ESCUELA Nº 7720,26077,,,,
260074500,Escuela Manuel Belgrano,26021,,,,1.0
260074600,CTRO. DE SERV. ALTER. Y COMPL. Nº 562,26014,,,,
260074700,ESCUELA ROBERTO FONTANA ROSA Nº 7721,26077,,,,1.0
260074800,CTRO. DE SERV. ALTER. Y COMPL. 563,26014,,,,
260074900,CTRO. DE SERV. ALTER. Y COMPL. 564,26014,,,,
260075000,CTRO. DE SERV. ALTER. Y COMPL. 565,26042,,,,
260075100,COLEGIO Nº 7722,26035,,,,1.0
260075200,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL VOCES,26021,,,,
260075300,YSGOL GYMRAEG GAIMAN,26042,1.0,1.0,1.0,
260075400,Escuela Nº 224 NIVEL PRIMARIO JORNADA COMPLETA,26077,,,1.0,
260075500,Colegio Secundario Rural Nº 7723,26105,,,,1.0
260075501,UEM.ES N° 63 CHACAY OESTE,26105,,,,1.0
260075600,Colegio Secundario Rural Nº 7724,26035,,,,1.0
260075700, COLEGIO SECUNDARIO RURAL N° 7725,26063,,,,1.0
260075701,UEM-ES N° 6 LOS ALTARES,26070,,,,1.0
260075702,UEM-ES N° 31 CERRO CONDOR,26070,,,,1.0
260075703,UEM-ES N° 56 DIQUE FLORENTINO AMEGHINO,26042,,,,1.0
260076000,FUNDACION DE ALTOS ESTUDIOS EN CIENCIAS COMERCIALES,26007,,,,
260076100,ESCUELA DE NIVEL INICIAL Nº480,26007,,1.0,,
260076200,CENTRO DE ESTUDIOS MADRYN,26007,,,,
260076300,JARDIN MATERNAL Y DE INFANTES CANTE-PRI,26021,1.0,1.0,,
260076500,COLEGIO Nº 7726,26007,,,,1.0
260076700,ESCUELA DE NIVEL INICIAL Nº481,26021,,1.0,,
260076900,INSTITUTO SUPERIOR DE ENSEÑANZA TECNOLOGICA Nº 815,26035,,,,
260077000,CENTRO DE SERVICIOS ALTERNATIVO Y COMPLEMENTARIO,26084,,,,
260077100,C.F.P. Nº658 ,26084,,,,
260077200,C.F.P.Nº 659,26098,,,,
260077300,CENTRO DE FORMACION PROFESIONAL,26035,,,,
260077500,ESCUELA DOMICILIARIA Y HOSPITALARIA Nº 308,26014,,,,
260077600,C.F.P.Nº 661,26091,,,,
260077700,CENTRO DE SERVICIOS ALTERNATIVO Y COMPLEMENTARIO N° 567  Atención Nivel Secundario,26077,,,,
260077800,ESCUELA DE NIVEL INICIAL DON QUIJOTE DE LA MANCHA,26021,1.0,1.0,,
260077900,ESCUELA Nº 7727,26014,,,,1.0
260078000,CRECER JUNTOS Nº 482,26007,,1.0,,
260078100,ESCUELA DE NIVEL INICIAL,26021,,1.0,,
260078200,INA LEFKEN ÑIEKUM (RESIDENCIA FRENTE AL MAR),26077,,,,
260078300,I.S.F.D.N° 816,26077,,,,
260078400,WINDLANDS CULTURAS Y LENGUAS N°1602,26021,,,,
260078500,C.F.P. Nº 662,26077,,,,
260078501,C.F.P. Nº 662 (Anexo Aula Taller Móvil Nº 1 Informática),26077,,,,
260078502,C.F.P. Nº 662 (Anexo Aula Taller Móvil Nº 44 Instalaciones Domiciliarias),26077,,,,
260078503,C.F.P. Nº 662 (Anexo Aula Taller Móvil Nº 3 Instalaciones Domiciliarias),26077,,,,
260078504,C.F.P. Nº 662 (Anexo Aula Taller Móvil Nº 4 Refrigeración),26077,,,,
260078505,C.F.P. Nº 662 (Anexo Aula Taller Móvil Nº 5 Mecánica),26077,,,,
260078506,C.F.P. Nº 662 (Anexo Aula Taller Móvil Nº 6 Soldadura),26077,,,,
260078507,C.F.P. Nº 662 (Anexo Aula Taller Móvil Nº 7 Gastronomía),26077,,,,
260078900,I.E.S.A. ,26035,,,,
260079000,CENTRO DE JUBILADOS NUEVOS HORIZONTE ASOCIACIÓN CIVIL,26077,,,,
260079100,484  ESCUELA DE NIVEL INICIAL,26014,,1.0,,
260079200,ESCUELA DE NIVEL INICIAL Nº485,26021,,1.0,,
260079300,ESCUELA DE NIVEL INICIAL,26007,,1.0,,
260079400,ESCUELA DE NIVEL INICIAL  487,26007,,1.0,,
260079500,ESCUELA DE NIVEL INICIAL,26021,,1.0,,
260079600,ESCUELA DE NIVEL INICIAL 489,26077,,1.0,,
260079700,ESCUELA DE NIVEL INICIAL,26077,1.0,1.0,,
260079701,ESCUELA DE NIVEL INICIAL N°490,26077,1.0,1.0,,
260079800,ESCUELA DE NIVEL INICIAL,26021,,1.0,,
260079900,JARDIN MATERNAL Y DE INFANTES ACUARELA,26021,,1.0,,
260080000,UNIDAD EDUCATIVA DE GESTIÓN SOCIAL - ECOS,26077,,,,
260080100,CTRO. DE SERV. ALTER. Y COMPL.N°568 ,26035,,,,
260080300,UNIDAD EDUCATIVA DE GESTION SOCIAL-CEFERINO NAMUNCURA-,26007,,,,1.0
260080400,ESCUELA DE NIVEL INICIAL N° 492,26077,,1.0,,
260080500,JUGANDO CON EL VIENTO N° 493,26021,,1.0,,
260080600,ESCUELA DE NIVEL INICIAL N° 494,26091,,1.0,,
260080700,ESCUELA DE NIVEL INICIAL SERAFINES,26021,,1.0,,
260080800,ESCUELA DE NIVEL INICIAL JACARANDA,26021,1.0,1.0,,
260080900,ESCUELA DE NIVEL INICIAL N° 495,26007,,1.0,,
260081000,ESCUELA DE NIVEL INICIAL N° 496,26021,,1.0,,
260081100,ESCUELA DE NIVEL INICIAL N° 497,26021,,1.0,,
260081200,FUNDACIÓN EDUCATIVA ESQUEL,26035,,,,1.0
260081300,ESCUELA ADVENTISTA RAMOS MEJIA,26021,,,,1.0
260081400,ESCUELA DE NIVEL INICIAL SUEÑOS DE LUNA,26007,1.0,1.0,,
260081500,ESCUELA DE NIVEL INICIAL N° 499,26021,,1.0,,
260081600,C.F.P N° 1672 SAN JUAN BOSCO,26077,,,,
260081700,ESCUELA N° 7729,26021,,,,1.0
260081800,HIGH STREET INSTITUTE,26007,,,,
260081900,ESCUELA DE NIVEL INICIAL ,26035,,1.0,,
260082100,CENTRO PATAGÓNICO DE SEGURIDAD,26042,,,,
260082400,JARDIN MATERNAL Nº 1477 SEMILLAS DE MI TIERRA,26007,1.0,1.0,,
260082500,ESCUELA LIBRE TIERRA DE INFANCIA,26007,,,1.0,
260082600,YSGOL Y CWM,26035,,1.0,1.0,
260082800,ESCUELA DE NIVEL INICIAL Nº 4402,26021,,1.0,,
260083000,JARDIN MATERNO INFANTIL APRENDIJUEGOS Nº 1479 ,26021,1.0,1.0,,
260083100,CTRO. DE SERV. ALTER. Y COMPL.N°569 ,26007,,,,
260083200,CTRO. DE SERV. ALTER. Y COMPL.N°570,26021,,,,
260083300,COLEGIO INTEGRAL DEL SUR N°1039,26091,,1.0,1.0,
260083400,ESCUELA N°7730,26035,,,,
260083500,ESCUELA DE NIVEL INICIAL Nº 4403,26035,,1.0,,
260083600,ESCUELA DE NIVEL INICIAL Nº 4404,26098,1.0,1.0,,
260083700,ESCUELA N°7731,26105,,,,1.0
260083800,PLANTA PERMANENTE DE CAMPAMENTOS EDUCATIVOS Nº 6503 DE LAGO PUELO,26014,,,,
260083900,INSTITUTO INGENIERO ENRIQUE MOSCONI,26021,,,,1.0
260084000, ESCUELA DE NIVEL INICIALENI MONA LISA N° 1480 ,26021,1.0,1.0,,
260084100,CENTRO EDUCATIVO DE INNOVACIÓN Y TECNOLOGÍA ,26021,,,1.0,
260084200,CENTRO DE FORMACION PROFESIONAL N°664,26007,,,,
260084300,BIBLIOTECA PEDAGÓGICA N°01,26077,,,,
260084400,BIBLIOTECA PEDAGÓGICA N°02 REPUBLICA DE ITALIA,26077,,,,
260084500,BIBLIOTECA PEDAGÓGICA N°03,26014,,,,
260084600,BIBLIOTECA PEDAGÓGICA N°04,26021,,,,
260084700,BIBLIOTECA PEDAGÓGICA N°05,26091,,,,
260084800,BIBLIOTECA PEDAGÓGICA N°06 Escritores Patagónicos,26007,,,,
260084900,BIBLIOTECA PEDAGÓGICA N°07,26014,,,,
260085000,ESCUELA DE NIVEL INICIAL Nº 4405,26014,1.0,,,
260085100,I.S.N.U. N°819,26091,,,,
260085101, ISNU FORMACION DOCENTE°819 ANEXO ALTO RIO SENGUER,26084,,,,
260085102,ISNU DE FORMACION DOCENTE N°819 ANEXO RIO MAYO”,26084,,,,
260085300,ESCUELA N° 1742 WALDORF CRISOL DE MICAEL,26014,,,,1.0
260085400,ESCUELA DE NIVEL INICIAL Nº 4406,26014,1.0,,,
260085500,ESCUELA DE FORMACIÓN INTEGRAL Nº 532,26014,,,,
260085600,COLEGIO INTEGRAL PATAGONIA ARGENTINA(C.I.P.A.) N° 1041,26007,,,1.0,
260085800,ESCUELA SUR N°1042,26007,,,1.0,
260085900,ESCUELA DE FORMACION INTEGRAL N° 533,26042,,,,
260086000,ESCUELA PROVINCIAL MUNICIPAL Nº 2006,26021,,,1.0,
260086100,PLANTA PERMANENTE DE CAMPAMENTOS EDUCATIVOS Nº 6504 DE PIEDRA PARADA,26056,,,,
260086200,ESCUELA N°7732,26007,,,,1.0
260086300,ESCUELA N°7733,26007,,,,1.0
260086400,COLEGIO INTEGRAL PATAGONIA ARGENTINA C.I.P.A N°1743,26007,,,,1.0
260086500,C.A.M.A.D N°1744,26007,,,,1.0
260086600,INSTITUTO SUPERIOR DE ENSEÑANZA TECNICA N°820,26077,,,,
260086601, INSTITUTO DE ENSEÑANZA TÉNICA N°820 (ANEXO RAWSON),26077,,,,
260086700,INSTITUTO DE EDUCACIÓN SUPERIOR N°821,26014,,,,
260086800,ESCUELA ESPECIAL DE FORMACION Y CAPACITACION LABORAL ,26021,,,,
260086900,ESCUELA YSGOL Y CWM N° 1745,26035,,,,1.0
260087100,ESCUELA FUNDACION APRENDER PARA NATIVOS DIGITALESFAND N°1676 ,26007,,,,
260087200,ESCUELA UNA SEMILLA DE ESPERANZA N°1043,26042,,,1.0,
260087300,ESCUELA DE NIVEL INICIAL JORGE NEWBERY N°1482,26021,1.0,1.0,,
260087400,ESCUELA PRIMARIA NUEVA AUSTRAL N° 1044,26007,,,1.0,
260087500,ESCUELA DE NIVEL PRIMARIO SEMILLA DE MI TIERRA N° 1045,26007,,,1.0,
260087600,ESCUELA SECUNDARIA NUEVA AUSTRAL N°1746,26007,,,,1.0
260087700,ESCUELA DE NIVEL INICIAL JARDIN MATERNAL VEYI BIANCO N°1483,26007,1.0,,,
260087900,ESCUELA N°7734 LOMA GRANDE,26077,,,,1.0
260088000,ESCUELA DEL SOL ,26077,,,,1.0
260088200,ESCUELA DE NIVEL INICIAL PISA PISUELA N° 1485,26021,1.0,1.0,,
260088300,C.E.D.I.T.CENTRO EDUCATIVO DE INNOVACION Y TECNOLOGIA N° 1748,26021,,,,1.0
260088400,CASA ESTUDIANTIL Nº 3020,26014,,,,
260088500,ESCUELA MICELIO DE LA NATURALEZA N°1047 NIVEL PRIMARIO,26077,,,1.0,
260088600,ESCUELA ESPECIAL DE FORMACIÓN INTEGRAL Nº 534,26091,,,,
269000100,COLEGIO UNIVERSITARIO PATAGÓNICO,26021,,,,1.0
269000200,LICEO MILITAR GENERAL ROCA,26021,,1.0,1.0,1.0
300000100,REPUBLICA DE CHILE 35,30056,,1.0,1.0,
300000300,LEOPOLDO HERRERA 9,30056,,1.0,1.0,
300000600,GREGORIA PEREZ 49,30015,,1.0,1.0,
300000700,MANUEL PACIFICO ANTEQUEDA 16,30015,,1.0,1.0,
300000900,CABILDO ABIERTO 7,30015,,1.0,1.0,
300001000,COLONIA DE INMIGRANTES 58,30015,,1.0,1.0,
300001100,MI PATRIA CHICA 61,30015,,1.0,1.0,
300001200,JOSE MARIA PAZ 39,30015,,1.0,1.0,
300001300,PASO A PASO 33,30015,,,1.0,
300001400,CARLOS VILLAMIL 62,30015,,1.0,1.0,
300001500,ADOLFO GUIDOBONO 67,30015,,1.0,1.0,
300001600,PANCHO RAMIREZ 13,30015,,,1.0,
300001700,ELIAS ROMERO 23,30035,,1.0,1.0,
300001800,ESCUELA SECUNDARIA DR. ESTEBAN ZORRAQUIN 11,30015,,,,1.0
300001900,PRIV. SAGRADA FAMILIA 58,30015,,1.0,1.0,
300002100,PRIV. LUCECITAS ESPECIAL 3,30049,,,,
300002200,DOMINGO FAUSTINO SARMIENTO 32,30049,,1.0,1.0,
300002300,SOLDADO J. H. GOMEZ 76,30049,,1.0,1.0,
300002500,PRIV. LOS NARANJOS DE LA CONCORDIA 59,30015,,1.0,1.0,
300002600,MARIANO MORENO 44,30015,,1.0,1.0,
300002700,EL SUPREMO ENTRERRIANO 12,30015,,,,
300002800,PRIV. LOS NARANJOS DE LA CONCORDIA 114,30015,,,,1.0
300002900,UNIDAD EDUCATIVA PRIMEROS PASOS 3,30015,,1.0,,
300003000,INSTITUTO SUPERIOR EN DISCIPLINAS INDUSTRIALES Y CIENCIAS AGROPECUARIAS,30015,,,,
300003100,BRIGADIER GENERAL JOSE M. GALAN 4,30028,,1.0,1.0,
300003200,FRAY LUIS BELTRAN TECNICA 57,30028,,,,1.0
300003400,CARLOS PELLEGRINI 1,30028,,1.0,1.0,
300003500,ESCUELA SECUNDARIA DE ADULTOS 3,30028,,,,
300003600,DEL ALGARROBO NOCT. 50,30028,,,,
300003800,RECUERDOS DE PROVINCIA 17,30028,,1.0,1.0,
300003900,BERNARDINO RIVADAVIA 8,30028,,,1.0,
300004000,FRAY MAMERTO ESQUIU 7,30028,,1.0,1.0,
300004400,MANUEL P. ANTEQUEDA NOCT. 2,30113,,,,
300004401,ANEXO I EPJA 2,30113,,,,
300004700,ANDRES BELLO 17,30088,,,1.0,
300004800,DEPARTAMENTO FEDERACION 6,30113,,1.0,1.0,
300004900,PROVINCIA DE SAN LUIS 7,30113,,1.0,1.0,
300005000,SANTIAGO DEL ESTERO 14,30113,,1.0,1.0,
300005100,PROVINCIA DE CORRIENTES 16,30088,,1.0,1.0,
300005200,PRIV. DR. LUIS A. GUIDO ESPECIAL 7,30113,,,,
300005400,JOSE DE SAN MARTIN 57,30113,,1.0,1.0,
300005500,ESTANISLAO DEL CAMPO 66,30113,,1.0,1.0,
300005600,DEL PERICON 77,30113,,1.0,1.0,
300005700,GRANADEROS DE SAN MARTIN 109,30113,,,1.0,
300005800,PRIV. INSTITUTO LA INMACULADA D-57,30113,,,,1.0
300005900,JUAN PASCUAL PRINGLES 56,30113,,1.0,1.0,
300006000,TAMBOR DE TACUARI 88,30113,,1.0,1.0,
300006100,PROVINCIA DE SALTA 40,30113,,1.0,1.0,
300006200,FLORENCIO SANCHEZ NOCT. 42,30113,,,,
300006201,ANEXO I EPJA 42,30113,,,,
300006300,JUAN BAUTISTA ALBERDI 41,30113,,,1.0,
300006400,PROVINCIA DE TUCUMAN 62,30113,,,1.0,
300006500,3 DE FEBRERO 47,30113,,1.0,1.0,
300006700,9 DE JULIO 12,30113,,1.0,1.0,
300006900,LEOPOLDO LUGONES 93,30113,,1.0,1.0,
300007000,BRIGADIER GENERAL CRISPIN VELAZQUEZ 89,30113,,1.0,1.0,
300007200,TABARE 12,30077,,,1.0,
300007300,FRANCISCO RAMIREZ 10,30077,,1.0,1.0,
300007400,ESCUELA SECUNDARIA ADULTOS DR LUIS AGOTE 1,30077,,,,
300007401,MULTIAÑO ESC. 89 ANEXO ESC. SEC. ADULTOS 1,30077,,,,1.0
300007500,BELISARIO ROLDAN 21,30028,,1.0,1.0,
300007600,ANTONIO GALLI AGROTECNICA 37,30028,,,,1.0
300007700,ANA C MAC DONALD DE MC NEILL 67,30028,,1.0,1.0,
300007800,MUNGO SINCLAIR 65,30028,,,1.0,
300007900,REPUBLICA ORIENTAL DEL URUGUAY 62,30028,,1.0,1.0,
300008000,PRIV. HORIZONTES ESPECIAL 12,30056,,,,
300008100,HORACIO QUIROGA 51,30056,,,1.0,
300008300,EVARISTO CARRIEGO 33,30056,,,1.0,
300008400,JOSE MARIA RAMOS MEJIA 43,30056,,1.0,1.0,
300008500,DOMINGO FRENCH 81,30056,,,1.0,
300008900,PRIV. SAN ANTONIO 51,30015,1.0,1.0,1.0,
300009000,ESCUELA SECUNDARIA DON AUGUSTO NIEZ 8,30015,,,,1.0
300009500,GENERAL SIMON BOLIVAR 31,30105,,,1.0,
300009700,EJERCITO LIBERTADOR 12,30105,,1.0,1.0,
300009900,CARLOS MARIA DE ALVEAR 1,30077,,,1.0,
300010000,PRIV. SAN MIGUEL 95,30077,,,1.0,
300010100,CORONEL LORENZO BARCALA 2,30077,,1.0,1.0,
300010200,LA CAROLA AGROTECNICA 2,30077,,,,1.0
300010300,YAPEYU 53,30077,,1.0,1.0,
300010400,LEOPOLDO HERRERA NOCT. 29,30077,,,,
300010900,CONVENCION NACIONAL CONSTITUYENTE 103,30077,,1.0,1.0,
300011000,PRIV. INSTITUTO DE ENSEÑANZA GENERAL SAN MIGUEL,30077,,,,1.0
300011100,CLOTILDE GARCIA SOLER DE MIHURA 59,30077,,1.0,1.0,
300011200,CARLOS MARIA ONETTI 36,30077,,1.0,1.0,
300011300,MARTINIANO LEGUIZAMON 43,30077,,,1.0,
300011400,JUSTO JOSE DE URQUIZA 41,30077,,1.0,1.0,
300011600,JUAN BAUTISTA BELTRAMINO 19,30077,,1.0,1.0,
300011700,EVARISTO CARRIEGO 18,30077,,1.0,1.0,
300011800,AYACUCHO 5,30077,,1.0,1.0,
300011900,CALA 7,30077,,,1.0,
300012000,DOMINGUITO 62,30077,,,1.0,
300012200,FRANCISCO RAMIREZ 61,30105,,1.0,1.0,
300012300,FACUNDO ARCE 50,30021,,1.0,1.0,
300012400,GENERAL FRANCISCO RAMIREZ 39,30021,,1.0,1.0,
300012500,DOMINGUITO 37,30021,,1.0,1.0,
300012600,FLORENTINO AMEGHINO 21,30021,,,1.0,
300012700,IDO MATEO GIECO 53,30021,,,1.0,
300012800,HORACIO MANN 27,30021,,1.0,1.0,
300012900,3 DE FEBRERO 18,30021,,1.0,1.0,
300013000,JUAN JOSE PASO 34,30021,,,1.0,
300013100,GENERAL JOSE DE SAN MARTIN 48,30021,,,1.0,
300013200,DOMINGO FRENCH 36,30021,,,1.0,
300013300,DOÑA PAULA ALBARRACIN 24,30021,,1.0,1.0,
300013400,ESCUELA SECUNDARIA ADULTOS 30 DE OCTUBRE 2,30021,,,,
300013500,MAESTRO LINARES CARDOSO 57,30021,,1.0,1.0,
300013700,PRIV. JESUS DE NAZARETH 146,30021,,,1.0,
300013800,BLANCO ENCALADA 13,30021,,1.0,1.0,
300014100,HIPOLITO VIEYTES 14,30021,,1.0,1.0,
300014200,MARTIN GUEMES 19,30021,,1.0,1.0,
300014300,LEONIDAS ECHAGÜE 63,30028,,,1.0,
300014400,PABLO PIZZURNO 9,30028,,1.0,1.0,
300014800,HIPOLITO IRIGOYEN 56,30008,,1.0,1.0,
300014900,TOMAS GODOY CRUZ 7,30008,,1.0,1.0,
300015000,DEL ÑANDUBAY 14,30088,,1.0,1.0,
300015100,RAMON FEBRE 13,30088,,1.0,1.0,
300015200,HANS CHRISTIAN ANDERSEN 23,30015,,1.0,1.0,
300015300,DAMIAN P GARAT 36,30015,,1.0,1.0,
300015400,BENITO JUAREZ 32,30015,,1.0,1.0,
300015500,LUIS NICOLAS CAYETANO PALMA 38,30015,,1.0,1.0,
300015700,MANUEL BELGRANO 21,30063,,1.0,1.0,
300015800,MARTIN MIGUEL DE GUEMES 5,30063,,,1.0,
300016200,TIERRA DE CHANAS 32,30063,,1.0,1.0,
300016500,SANTIAGO DE CHILE 18,30088,,1.0,1.0,
300016600,MADRE PATRIA 22,30015,,1.0,1.0,
300016700,EL ESCONDIDO 24,30015,,1.0,1.0,
300016800,EL ACONCAGUA 18,30015,,1.0,1.0,
300016900,JUAN LAVALLE 19,30015,,1.0,1.0,
300017000,ANGEL CAYETANO BARDELLI 56,30015,,,1.0,
300017100,ALINA P. DE MATHERON 30,30015,,1.0,1.0,
300017200,GENERAL MANUEL DE OLAZABAL 60,30015,,1.0,1.0,
300017300,ONESIMO LEGUIZAMON 24,30098,,1.0,1.0,
300017400,GENERAL FRANCISCO RAMIREZ 26,30098,,,1.0,
300017500,ESCUELA SECUNDARIA ENTRERRIANIA 4,30098,,,,1.0
300017501,ANEXO ESC. SECUNDARIA 4,30098,,,,1.0
300017502,ANEXO ESJA 4 ENTRERRIANIA,30098,,,,
300017600,GOBERNADOR URQUIZA 22,30098,,1.0,1.0,
300017700,MAESTRO DE CAMPO 101,30098,,1.0,1.0,
300017900,MISIA CLEMENTINA 37,30098,,,1.0,
300018000,CIUDAD DE CORDOBA 73,30098,,1.0,1.0,
300018200,REPUBLICA ARGENTINA 44,30098,,,1.0,
300018300,3 DE FEBRERO 14,30098,,1.0,1.0,
300018400,RAMON FEBRE 69,30098,,,1.0,
300018500,FLOR DEL CEIBO 89,30098,,1.0,1.0,
300018600,PAULA ALBARRACIN DE SARMIENTO 102,30098,,1.0,1.0,
300018700,LA ADELINA 112,30098,,,1.0,
300018800,JUSTO JOSE DE URQUIZA 18,30098,,,1.0,
300018900,BERNARDINO RIVADAVIA 16,30098,,1.0,1.0,
300019100,MARTIN FIERRO 31,30098,,1.0,1.0,
300019200,PRIV. MANUEL BELGRANO 137,30098,,1.0,1.0,
300019500,RAFAEL OBLIGADO 12,30098,,1.0,1.0,
300019600,ALCIDES D'ORBIGNY 54,30098,,1.0,1.0,
300019700,DOLORES COSTA DE URQUIZA 10,30098,,1.0,1.0,
300019800,TOMAS DE ROCAMORA 5,30098,,1.0,1.0,
300019900,PRIV. NUESTRA SRA. DE LUJAN 72,30098,,1.0,1.0,
300020000,JOSE GERVASIO ARTIGAS 39,30098,,1.0,1.0,
300020100,ALBERTO GERCHUNOFF 80,30098,,1.0,1.0,
300020300,DON SEGUNDO SOMBRA 55,30098,,1.0,1.0,
300020400,ANTONIO RUIZ 29,30098,,1.0,1.0,
300020500,ESCUELA SECUNDARIA HECTOR DE ELIA 8,30098,,,,1.0
300020600,PRESIDENTE HIPOLITO IRIGOYEN 28,30098,,1.0,1.0,
300020800,CABO CARLOS MISAEL PEREYRA 116,30098,,1.0,1.0,
300020900,CENTRO COMUNITARIO PANCHO RAMIREZ 5,30098,,,,
300021000,OCTAVIO PAOLI 114,30098,,1.0,1.0,
300021200,TOMAS A. EDISON 51,30028,,,1.0,
300021500,CORNELIO SAAVEDRA 1,30042,,1.0,1.0,
300021600,SU SANTIDAD JUAN PABLO II 29,30042,,1.0,1.0,
300021700,ESTANISLAO DEL CAMPO 40,30028,,1.0,1.0,
300021800,EMILIO GOUCHON 82,30008,,1.0,1.0,
300022000,JARDIN MATERNAL MEDALLA MILAGROSA,30008,1.0,1.0,,
300022200,ESCUELA SECUNDARIA DE ADULTOS ANGEL LUISI 5,30008,,,,
300022700,REMEDIOS ESCALADA DE SAN MARTIN 16,30056,,1.0,1.0,
300022800,LUIS DOELLO JURADO 92,30056,,1.0,1.0,
300022900,ESCUELA SECUNDARIA GENOVEVA GOMEZ 4,30056,,,,1.0
300023100,PROVINCIA DE MISIONES 95,30056,,1.0,1.0,
300023200,ESCUELA SECUNDARIA ESMERALDA BERTELLI 6,30008,,,,1.0
300023400,TIERRA DEL FUEGO 69,30008,,1.0,1.0,
300023500,CARLOS SOURIGUES 54,30008,,1.0,1.0,
300023600,PASITOS DE LAS PIEDRAS 31,30008,,1.0,1.0,
300023700,MARTIN RODRIGUEZ 6,30008,,1.0,1.0,
300023800,JUSTO JOSE DE URQUIZA 83,30008,,1.0,1.0,
300024000,DR. AUGUSTO FERNANDO VANERIO ESPECIAL 30,30008,,,,
300024100,25 DE MAYO NOCT. 51,30008,,,,
300024200,PUERTO ALMIRON 79,30008,,,1.0,
300024300,SARGENTO CABRAL 15,30008,,,1.0,
300024500,3 DE FEBRERO 8,30008,,1.0,1.0,
300024700,MAURICIO LOKER 10,30008,,1.0,1.0,
300024800,INSTITUTO TECNICO SUPERIOR DE CONCORDIA,30015,,,,
300024801,EXTENSION AULICA INSTITUTO TECNICO SUPERIOR DE CONCORDIA,30015,,,,
300024900,MANUEL P. ANTEQUEDA NOCT. 4,30105,,,,
300025100,SOBERANIA NACIONAL 55,30105,,1.0,1.0,
300025200,FLORENTINO AMEGHINO 6,30105,,,1.0,
